1,analyse
1,analysis
1,analyst
1,analytical
1,analysed
1,analysing
1,analyses
1,analysts
1,approach
1,approached
1,approaches
1,approaching
1,approachable
1,area
1,areas
1,assess
1,assessed
1,assessing
1,assessment
1,assessments
1,assessor
1,assume
1,assumed
1,assumes
1,assuming
1,assumption
1,assumptions
1,authority
1,authorities
1,authoritative
1,available
1,availability
1,unavailable
1,benefit
1,beneficial
1,beneficiaries
1,beneficiary
1,benefited
1,benefiting
1,benefits
1,concept
1,concepts
1,conceptual
1,conceptualise
1,consist
1,consisted
1,consistency
1,consistent
1,consistently
1,consisting
1,consists
1,constitute
1,constituted
1,constitutes
1,constituting
1,constitution
1,constitutional
1,context
1,contexts
1,contextual
1,contextualise
1,contract
1,contracted
1,contracting
1,contractor
1,contractors
1,contracts
1,create
1,created
1,creating
1,creation
1,creative
1,creatively
1,creator
1,creators
1,data
1,define
1,defined
1,defines
1,defining
1,definition
1,definitions
1,derive
1,derived
1,derives
1,deriving
1,derivation
1,distribute
1,distributed
1,distributing
1,distribution
1,distributions
1,distributor
1,economy
1,economic
1,economical
1,economically
1,economics
1,economies
1,economist
1,environment
1,environmental
1,environmentalist
1,environmentally
1,environments
1,establish
1,established
1,establishes
1,establishing
1,establishment
1,estimate
1,estimated
1,estimates
1,estimating
1,estimation
1,evident
1,evidently
1,evidence
1,export
1,exported
1,exporter
1,exporters
1,exporting
1,exports
1,factor
1,factors
1,finance
1,financed
1,finances
1,financial
1,financially
1,financing
1,formula
1,formulae
1,formulas
1,formulate
1,formulated
1,formulating
1,formulation
1,function
1,functional
1,functioned
1,functioning
1,functions
1,identify
1,identifiable
1,identification
1,identified
1,identifies
1,identifying
1,identity
1,income
1,incomes
1,indicate
1,indicated
1,indicates
1,indicating
1,indication
1,indicator
1,indicators
1,individual
1,individually
1,individuals
1,individualism
1,individuality
1,interpret
1,interpretation
1,interpretations
1,interpreted
1,interpreting
1,interprets
1,involve
1,involved
1,involvement
1,involves
1,involving
1,issue
1,issued
1,issues
1,issuing
1,labour
1,laboured
1,labouring
1,labours
1,legal
1,legality
1,legally
1,illegal
1,illegally
1,legislate
1,legislated
1,legislation
1,legislative
1,legislator
1,legislature
1,major
1,majority
1,method
1,methodical
1,methodological
1,methodology
1,methods
1,occur
1,occurred
1,occurrence
1,occurrences
1,occurring
1,occurs
1,percent
1,percentage
1,percentages
1,period
1,periodic
1,periodical
1,periodically
1,periods
1,policy
1,policies
1,principle
1,principled
1,principles
1,unprincipled
1,proceed
1,procedural
1,procedure
1,procedures
1,proceeded
1,proceeding
1,proceedings
1,proceeds
1,process
1,processed
1,processes
1,processing
1,require
1,required
1,requirement
1,requirements
1,requires
1,requiring
1,research
1,researched
1,researcher
1,researchers
1,researches
1,researching
1,respond
1,responded
1,respondent
1,respondents
1,responding
1,response
1,responses
1,role
1,roles
1,section
1,sectioned
1,sectioning
1,sections
1,sector
1,sectors
1,significant
1,insignificant
1,significantly
1,significance
1,similar
1,dissimilar
1,similarities
1,similarity
1,similarly
1,source
1,sourced
1,sources
1,sourcing
1,specific
1,specifically
1,specification
1,specifications
1,specificity
1,specifics
1,structure
1,restructure
1,restructured
1,restructuring
1,structural
1,structurally
1,structured
1,structures
1,structuring
1,theory
1,theoretical
1,theoretically
1,theories
1,theorist
1,theorists
1,vary
1,variable
1,variability
1,variables
1,variance
1,variation
1,variations
1,varied
1,varies
1,varying
2,achieve
2,achievable
2,achieved
2,achievement
2,achievements
2,achieves
2,achieving
2,acquire
2,acquired
2,acquires
2,acquiring
2,acquisition
2,acquisitions
2,administrate
2,administrated
2,administrates
2,administrating
2,administration
2,affect
2,affected
2,affecting
2,affection
2,affects
2,unaffected
2,appropriate
2,appropriacy
2,appropriately
2,appropriateness
2,inappropriately
2,aspect
2,aspects
2,assist
2,assistance
2,assistant
2,assistants
2,assisted
2,assisting
2,assists
2,category
2,categories
2,categorisation
2,categorise
2,categorised
2,chapter
2,chapters
2,commission
2,commissioned
2,commissioner
2,commissioners
2,commissioning
2,commissions
2,community
2,communities
2,complex
2,complexities
2,complexity
2,compute
2,computation
2,computational
2,computed
2,computer
2,computerised
2,computers
2,computing
2,conclude
2,concluded
2,concludes
2,concluding
2,conclusion
2,conclusions
2,conclusive
2,conduct
2,conducted
2,conducting
2,conducts
2,consequent
2,consequence
2,consequences
2,consequently
2,construct
2,constructed
2,constructing
2,construction
2,constructions
2,constructive
2,consume
2,consumed
2,consumer
2,consumers
2,consuming
2,consumption
2,credit
2,credited
2,crediting
2,creditor
2,creditors
2,credits
2,culture
2,cultural
2,culturally
2,cultured
2,cultures
2,uncultured
2,design
2,designed
2,designer
2,designers
2,designing
2,designs
2,distinct
2,distinction
2,distinctions
2,distinctive
2,distinctly
2,element
2,elements
2,equate
2,equated
2,equation
2,equations
2,equates
2,equating
2,evaluate
2,evaluated
2,evaluates
2,evaluating
2,evaluation
2,evaluations
2,feature
2,featured
2,features
2,featuring
2,final
2,finalise
2,finally
2,finals
2,focus
2,focused
2,focuses
2,focusing
2,refocus
2,impact
2,impacted
2,impacting
2,impacts
2,injure
2,injured
2,injuries
2,injuring
2,injury
2,institute
2,instituted
2,institutes
2,instituting
2,institution
2,institutional
2,institutions
2,invest
2,invested
2,investing
2,investment
2,investments
2,investor
2,investors
2,item
2,itemise
2,items
2,journal
2,journalism
2,journalist
2,journalists
2,journals
2,maintain
2,maintained
2,maintaining
2,maintains
2,maintenance
2,normal
2,abnormal
2,abnormally
2,normalise
2,normality
2,normally
2,obtain
2,obtainable
2,obtained
2,obtaining
2,obtains
2,unobtainable
2,participate
2,participant
2,participants
2,participated
2,participates
2,participating
2,participation
2,perceive
2,perceived
2,perceives
2,perceiving
2,perception
2,perceptions
2,positive
2,positively
2,potential
2,potentially
2,previous
2,previously
2,primary
2,primarily
2,purchase
2,purchased
2,purchaser
2,purchasers
2,purchases
2,purchasing
2,range
2,ranged
2,ranges
2,ranging
2,region
2,regional
2,regionally
2,regions
2,regulate
2,deregulate
2,deregulation
2,regulated
2,regulates
2,regulating
2,regulation
2,regulations
2,relevant
2,irrelevance
2,irrelevant
2,relevance
2,reside
2,resided
2,residence
2,resident
2,residential
2,residents
2,resides
2,residing
2,resource
2,resourced
2,resourceful
2,resources
2,resourcing
2,under-resourced
2,restrict
2,restricted
2,restricting
2,restriction
2,restrictions
2,restrictive
2,restricts
2,secure
2,insecure
2,insecurity
2,secured
2,securely
2,security
2,seek
2,seeking
2,seeks
2,sought
2,select
2,selected
2,selecting
2,selection
2,selections
2,selective
2,selectively
2,selector
2,site
2,sites
2,strategy
2,strategic
2,strategically
2,strategies
2,strategist
2,survey
2,surveyed
2,surveying
2,surveys
2,surveyor
2,text
2,texts
2,textbook
2,textbooks
2,textual
2,tradition
2,traditional
2,traditionalist
2,traditionally
2,traditions
2,transfer
2,transferred
2,transferring
2,transfers
3,alternative
3,alternatively
3,alternatives
3,circumstance
3,circumstances
3,comment
3,commentaries
3,commentary
3,commented
3,commenting
3,comments
3,compensate
3,compensated
3,compensates
3,compensating
3,compensation
3,component
3,components
3,consent
3,consented
3,consenting
3,consents
3,considerable
3,considerably
3,constant
3,constantly
3,constants
3,constrain
3,constrained
3,constraining
3,constrains
3,constraint
3,constraints
3,contribute
3,contributed
3,contributes
3,contributing
3,contribution
3,contributions
3,contributor
3,convene
3,convention
3,conventional
3,conventionally
3,conventions
3,convened
3,convenes
3,convening
3,coordinate
3,coordinated
3,coordinates
3,coordinating
3,coordination
3,coordinator
3,core
3,cores
3,corporate
3,corporation
3,corporations
3,correspond
3,corresponded
3,correspondence
3,corresponding
3,correspondingly
3,corresponds
3,criteria
3,criterion
3,deduce
3,deduced
3,deduces
3,deducing
3,deduction
3,deductions
3,demonstrate
3,demonstrated
3,demonstrates
3,demonstrating
3,demonstration
3,demonstrations
3,demonstrator
3,document
3,documentation
3,documented
3,documenting
3,documents
3,dominate
3,dominance
3,dominant
3,dominated
3,dominates
3,dominating
3,domination
3,emphasis
3,emphasise
3,emphasised
3,emphasises
3,emphasising
3,ensure
3,ensured
3,ensures
3,ensuring
3,exclude
3,excluded
3,excludes
3,excluding
3,exclusion
3,exclusions
3,exclusive
3,exclusively
3,framework
3,frameworks
3,fund
3,funded
3,funder
3,funders
3,funding
3,funds
3,illustrate
3,illustrated
3,illustrates
3,illustrating
3,illustration
3,illustrations
3,immigrate
3,immigrant
3,immigrants
3,immigrated
3,immigrates
3,immigrating
3,immigration
3,imply
3,implied
3,implies
3,implying
3,implication
3,implications
3,initial
3,initially
3,instance
3,instances
3,interact
3,interacted
3,interacting
3,interaction
3,interactions
3,interactive
3,interactively
3,justify
3,justifiable
3,justifiably
3,justification
3,justifications
3,justified
3,justifies
3,justifying
3,layer
3,layered
3,layers
3,link
3,linkage
3,linkages
3,linked
3,linking
3,links
3,locate
3,located
3,locating
3,location
3,locations
3,relocate
3,maximise
3,maximised
3,maximises
3,maximising
3,maximum
3,minor
3,minorities
3,minority
3,minors
3,negate
3,negated
3,negates
3,negating
3,negative
3,negatively
3,negatives
3,outcome
3,outcomes
3,partner
3,partnered
3,partners
3,partnership
3,partnerships
3,philosophy
3,philosopher
3,philosophers
3,philosophical
3,philosophically
3,physical
3,physically
3,proportion
3,disproportion
3,disproportionate
3,disproportionately
3,proportional
3,proportionally
3,proportionate
3,proportionately
3,proportions
3,publish
3,published
3,publisher
3,publishers
3,publishes
3,publishing
3,publication
3,publications
3,react
3,reacted
3,reacting
3,reaction
3,reactionary
3,reactions
3,reactor
3,reactors
3,register
3,deregister
3,registered
3,registering
3,registers
3,registration
3,rely
3,reliability
3,reliable
3,reliably
3,reliance
3,reliant
3,relied
3,relies
3,relying
3,remove
3,removable
3,removal
3,removed
3,removes
3,removing
3,scheme
3,schematic
3,schemed
3,schemes
3,scheming
3,sequence
3,sequenced
3,sequences
3,sequencing
3,sequential
3,sequentially
3,sex
3,sexes
3,sexism
3,sexual
3,sexuality
3,sexually
3,shift
3,shifted
3,shifting
3,shifts
3,specify
3,specifiable
3,specified
3,specifies
3,specifying
3,specification
3,specifications
3,sufficient
3,sufficiency
3,sufficiently
3,insufficient
3,insufficiently
3,task
3,tasks
3,technical
3,technically
3,technique
3,techniques
3,technology
3,technological
3,technologically
3,valid
3,invalidate
3,invalidity
3,validate
3,validated
3,validating
3,validation
3,validity
3,volume
3,volumes
4,access
4,accessed
4,accesses
4,accessibility
4,accessible
4,accessing
4,inaccessible
4,adequate
4,adequacy
4,adequately
4,inadequacy
4,inadequate
4,inadequately
4,annual
4,annually
4,apparent
4,apparently
4,approximate
4,approximated
4,approximately
4,approximates
4,approximating
4,approximation
4,attitude
4,attitudes
4,attitudinal
4,attribute
4,attributable
4,attributed
4,attributes
4,attributing
4,attribution
4,civil
4,civilian
4,code
4,coded
4,codes
4,coding
4,commit
4,commitment
4,commitments
4,committed
4,committing
4,communicate
4,communicated
4,communicates
4,communicating
4,communication
4,communications
4,concentrate
4,concentrated
4,concentrates
4,concentrating
4,concentration
4,confer
4,conference
4,conferences
4,conferred
4,conferring
4,confers
4,contrast
4,contrasted
4,contrasting
4,contrasts
4,cycle
4,cycled
4,cycles
4,cycling
4,cyclical
4,debate
4,debatable
4,debated
4,debates
4,debating
4,despite
4,dimension
4,dimensional
4,dimensions
4,multidimensional
4,domestic
4,domestically
4,domesticate
4,domesticated
4,emerge
4,emerged
4,emergence
4,emergent
4,emerges
4,emerging
4,error
4,erroneous
4,erroneously
4,errors
4,ethnic
4,ethnically
4,ethnicity
4,goal
4,goals
4,grant
4,granted
4,granting
4,grants
4,hence
4,hypothesis
4,hypotheses
4,hypothesise
4,hypothesised
4,hypothetical
4,hypothetically
4,implement
4,implementation
4,implemented
4,implementing
4,implements
4,implicate
4,implicated
4,implicates
4,implicating
4,implication
4,implications
4,impose
4,imposed
4,imposes
4,imposing
4,imposition
4,integrate
4,integrated
4,integrates
4,integrating
4,integration
4,internal
4,internally
4,internalise
4,investigate
4,investigated
4,investigates
4,investigating
4,investigation
4,investigations
4,investigative
4,investigator
4,job
4,jobless
4,jobs
4,label
4,labelled
4,labelling
4,labels
4,mechanism
4,mechanisms
4,obvious
4,obviously
4,occupy
4,occupant
4,occupants
4,occupation
4,occupational
4,occupied
4,occupier
4,occupies
4,occupying
4,option
4,optional
4,options
4,output
4,outputs
4,overall
4,parallel
4,paralleled
4,parallels
4,unparalleled
4,parameter
4,parameters
4,phase
4,phased
4,phases
4,phasing
4,predict
4,predictability
4,predictable
4,predictably
4,predicted
4,predicting
4,prediction
4,predictions
4,predictor
4,principal
4,principally
4,principals
4,prior
4,professional
4,professionally
4,professionalism
4,professionals
4,unprofessional
4,project
4,projected
4,projecting
4,projection
4,projections
4,projects
4,promote
4,promoted
4,promoter
4,promoters
4,promotes
4,promoting
4,promotion
4,promotions
4,regime
4,regimes
4,resolve
4,resolution
4,resolved
4,resolves
4,resolving
4,unresolved
4,retain
4,retained
4,retaining
4,retains
4,retention
4,series
4,statistic
4,statistician
4,statisticians
4,statistical
4,statistically
4,statistics
4,status
4,stress
4,stressed
4,stresses
4,stressful
4,stressing
4,unstressed
4,subsequent
4,subsequently
4,sum
4,summation
4,summed
4,summing
4,sums
4,summary
4,summarise
4,summarised
4,summarises
4,summarising
4,undertake
4,undertaken
4,undertakes
4,undertaking
5,academy
5,academia
5,academic
5,academically
5,academics
5,adjust
5,adjusted
5,adjusting
5,adjustment
5,adjustments
5,adjustable
5,readjust
5,alter
5,alterable
5,alteration
5,alterations
5,altered
5,altering
5,alternate
5,alternating
5,alters
5,unalterable
5,amend
5,amended
5,amending
5,amendment
5,amendments
5,amends
5,aware
5,awareness
5,unaware
5,capacity
5,capacities
5,incapacitate
5,challenge
5,challenged
5,challenger
5,challengers
5,challenges
5,challenging
5,clause
5,clauses
5,compound
5,compounded
5,compounding
5,compounds
5,conflict
5,conflicted
5,conflicting
5,conflicts
5,consult
5,consultancy
5,consultant
5,consultants
5,consultation
5,consultations
5,consulted
5,consulting
5,consults
5,contact
5,contactable
5,contacted
5,contacting
5,contacts
5,decline
5,declined
5,declines
5,declining
5,discrete
5,discretely
5,discretion
5,discretionary
5,indiscrete
5,indiscretion
5,draft
5,drafted
5,drafting
5,drafts
5,redraft
5,enable
5,enabled
5,enables
5,enabling
5,energy
5,energetic
5,energetically
5,energies
5,energise
5,enforce
5,enforced
5,enforcement
5,enforces
5,enforcing
5,entity
5,entities
5,equivalent
5,equivalence
5,equivalents
5,evolve
5,evolution
5,evolutionary
5,evolved
5,evolves
5,evolving
5,expand
5,expanded
5,expanding
5,expansion
5,expansionism
5,expansions
5,expands
5,expose
5,exposed
5,exposes
5,exposing
5,exposure
5,exposures
5,external
5,externalise
5,externally
5,facilitate
5,facilitated
5,facilitates
5,facilitating
5,facilitation
5,facilitator
5,facilitators
5,fundamental
5,fundamentally
5,fundamentals
5,generate
5,generated
5,generates
5,generating
5,generation
5,generations
5,generational
5,image
5,imagery
5,images
5,liberal
5,liberalise
5,liberalism
5,liberally
5,liberals
5,liberation
5,license
5,licensed
5,licenses
5,licensing
5,licensee
5,licensees
5,unlicensed
5,logic
5,illogical
5,illogically
5,logical
5,logically
5,logician
5,margin
5,marginal
5,marginally
5,margins
5,medical
5,medically
5,mental
5,mentally
5,mentality
5,modify
5,modified
5,modifies
5,modifying
5,modification
5,modifications
5,monitor
5,monitored
5,monitoring
5,monitors
5,unmonitored
5,network
5,networked
5,networking
5,networks
5,notion
5,notional
5,notions
5,objective
5,objectively
5,objectivity
5,objectives
5,orient
5,orientated
5,orientation
5,oriented
5,perspective
5,perspectives
5,precise
5,imprecise
5,precisely
5,precision
5,psychology
5,psychological
5,psychologically
5,psychologist
5,psychologists
5,pursue
5,pursued
5,pursues
5,pursuing
5,pursuit
5,ratio
5,ratios
5,reject
5,rejected
5,rejecting
5,rejection
5,rejections
5,rejects
5,revenue
5,revenues
5,stable
5,instability
5,stabilise
5,stabilised
5,stabilising
5,stability
5,unstable
5,style
5,styled
5,styles
5,styling
5,stylish
5,stylishly
5,substitute
5,substituted
5,substitutes
5,substituting
5,substitution
5,sustain
5,sustainability
5,sustainable
5,sustained
5,sustaining
5,sustains
5,unsustainable
5,symbol
5,symbolic
5,symbolically
5,symbolise
5,symbolism
5,symbols
5,target
5,targeted
5,targeting
5,targets
5,transit
5,transition
5,transitional
5,transitions
5,transitory
5,transits
5,trend
5,trends
5,version
5,versions
5,welfare
6,abstract
6,abstracted
6,abstracting
6,abstraction
6,abstractions
6,abstractly
6,abstracts
6,accurate
6,accuracy
6,accurately
6,inaccuracy
6,inaccurate
6,inaccurately
6,acknowledge
6,acknowledged
6,acknowledges
6,acknowledging
6,acknowledgement
6,aggregate
6,aggregated
6,aggregates
6,aggregating
6,aggregation
6,allocate
6,allocated
6,allocates
6,allocating
6,allocation
6,allocations
6,assign
6,assigned
6,assigning
6,assignment
6,assignments
6,assigns
6,reassign
6,attach
6,attached
6,attaches
6,attaching
6,attachment
6,attachments
6,unattached
6,author
6,authored
6,authoring
6,authoritative
6,authors
6,authorship
6,bond
6,bonded
6,bonding
6,bonds
6,brief
6,briefed
6,briefing
6,briefly
6,briefs
6,capable
6,capabilities
6,capability
6,incapable
6,cite
6,cited
6,cites
6,citing
6,citation
6,citations
6,cooperate
6,cooperated
6,cooperates
6,cooperating
6,cooperation
6,cooperative
6,cooperatively
6,discriminate
6,discriminated
6,discriminates
6,discriminating
6,discrimination
6,display
6,displayed
6,displaying
6,displays
6,diverse
6,diversely
6,diversification
6,diversified
6,diversifies
6,diversify
6,diversifying
6,diversity
6,domain
6,domains
6,edit
6,edited
6,editing
6,edition
6,editions
6,editor
6,editorial
6,editors
6,enhance
6,enhanced
6,enhancement
6,enhancements
6,enhances
6,enhancing
6,estate
6,estates
6,exceed
6,exceeded
6,exceeding
6,exceedingly
6,exceeds
6,expert
6,expertise
6,experts
6,explicit
6,explicitly
6,federal
6,federalism
6,federally
6,federation
6,fee
6,fees
6,flexible
6,flexibility
6,inflexible
6,inflexibility
6,furthermore
6,gender
6,gendered
6,genders
6,ignorance
6,ignorant
6,ignore
6,ignored
6,ignores
6,ignoring
6,incentive
6,incentives
6,incidence
6,incident
6,incidentally
6,incidents
6,incorporate
6,incorporated
6,incorporates
6,incorporating
6,incorporation
6,index
6,indexed
6,indexes
6,indexing
6,indices
6,inhibit
6,inhibited
6,inhibiting
6,inhibition
6,inhibitions
6,inhibits
6,initiate
6,initiated
6,initiates
6,initiating
6,initiation
6,initiative
6,initiatives
6,input
6,inputs
6,instruct
6,instructed
6,instructing
6,instruction
6,instructional
6,instructions
6,instructor
6,instructors
6,instructs
6,intelligence
6,intelligent
6,intelligently
6,unintelligent
6,interval
6,intervals
6,lecture
6,lectured
6,lecturer
6,lecturers
6,lectures
6,lecturing
6,migrate
6,migrant
6,migrants
6,migrated
6,migrates
6,migrating
6,migration
6,migratory
6,minimum
6,minimal
6,minimally
6,minimise
6,minimised
6,ministry
6,ministerial
6,ministries
6,minister
6,ministers
6,motive
6,motivate
6,motivated
6,motivates
6,motivating
6,motivation
6,motivations
6,motives
6,unmotivated
6,neutral
6,neutralise
6,neutrality
6,neutrally
6,nevertheless
6,overseas
6,precede
6,preceded
6,precedence
6,precedent
6,preceding
6,precedes
6,presume
6,presumably
6,presumed
6,presumes
6,presuming
6,presumption
6,presumptions
6,presumptuous
6,rational
6,irrational
6,irrationally
6,rationale
6,rationalism
6,rationality
6,rationally
6,recover
6,recoverable
6,recovered
6,recovering
